initial position index,timestep,posD,thetaD,dposD,dthetaD,FD
3,74,-0.000772572,0.002271829,0.001878145,-0.004543071,-0.025586531
3,75,-0.000700458,0.002097283,0.001704692,-0.004201412,-0.023587328
3,76,-0.000635,0.001935876,0.001547057,-0.003884784,-0.021742597
3,77,-0.00057559,0.001786646,0.001403884,-0.003591383,-0.02003893
3,78,-0.000521678,0.001648696,0.001273624,-0.003319685,-0.01846964
3,79,-0.000472755,0.001521197,0.001155807,-0.003067792,-0.017012728
3,80,-0.000428362,0.001403378,0.001048419,-0.002834738,-0.015679704
3,81,-0.000388088,0.001294519,0.000950987,-0.002618932,-0.014443986
3,82,-0.000351555,0.001193954,0.000862503,-0.002419185,-0.013305426
3,83,-0.000318418,0.001101066,0.000782165,-0.002234335,-0.01225523
3,84,-0.000288365,0.001015282,0.000709228,-0.002063301,-0.011286771
3,85,-0.000261113,0.00093607,0.000643018,-0.001905082,-0.01039381
3,86,-0.000236402,0.000862938,0.000582921,-0.001758744,-0.009570551
3,87,-0.000213999,0.000795427,0.000528376,-0.00162342,-0.008811643
3,88,-0.000193691,0.000733115,0.000478877,-0.001498301,-0.008112135
3,89,-0.000175283,0.00067561,0.00043396,-0.001382639,-0.007467451
3,90,-0.000158601,0.000622546,0.000393207,-0.001275737,-0.006873361
3,91,-0.000143484,0.000573589,0.000356235,-0.001176947,-0.006325952
3,92,-0.000129787,0.000528425,0.000322697,-0.001085668,-0.005821612
3,93,-0.000117378,0.000486767,0.000292277,-0.001001343,-0.005357
3,94,-0.000106138,0.000448347,0.000264689,-0.000923454,-0.004929032
3,95,-9.60E-05,0.000412917,0.000239672,-0.00085152,-0.004534858
3,96,-8.67E-05,0.000380249,0.000216988,-0.000785095,-0.004171846
3,97,-7.84E-05,0.000350131,0.000196423,-0.000723768,-0.003837566
3,98,-7.08E-05,0.000322367,0.00017778,-0.000667154,-0.003529774
3,99,-6.40E-05,0.000296776,0.000160883,-0.000614899,-0.003246399
3,100,-5.78E-05,0.000273191,0.000145569,-0.000566674,-0.002985528
4,0,-0.479899497,0,0,0,-2.000000016
4,1,-0.48310368,-0.001603138,-0.16041801,-0.080313619,-2.000000016
4,2,-0.492766419,-0.006450235,-0.323346887,-0.162513567,-2.000000013
4,3,-0.509038285,-0.014654613,-0.491290861,-0.248494869,-2.000000007
4,4,-0.53216948,-0.026405551,-0.666719552,-0.340158322,-1.999999989
4,5,-0.557048203,-0.039238133,-0.578901668,-0.3027363,1.416348021
4,6,-0.57767797,-0.050254621,-0.454073086,-0.249196442,2.000000018
4,7,-0.593481808,-0.059254098,-0.337341771,-0.201687305,2.000000015
4,8,-0.604752953,-0.066454772,-0.227197197,-0.159076039,2.000000016
4,9,-0.61172684,-0.072031639,-0.12225826,-0.120332749,2.000000016
4,10,-0.614586014,-0.076120316,-0.021258471,-0.084515602,2.000000016
4,11,-0.6134643,-0.07882021,0.076975819,-0.050752722,2.000000015
4,12,-0.608450019,-0.080196929,0.173550365,-0.01822281,2.000000018
4,13,-0.599588184,-0.080283913,0.269529218,0.013864555,2.000000014
4,14,-0.586881638,-0.079083275,0.365961297,0.046288627,2.000000013
4,15,-0.570291126,-0.076565851,0.463907042,0.079837164,2.000000017
4,16,-0.549734301,-0.072670471,0.564465009,0.115326121,2.000000009
4,17,-0.525083675,-0.067302435,0.668798142,0.153619374,2.000000005
4,18,-0.496163528,-0.0603312,0.778158974,0.19564817,1.999999999
4,19,-0.462745868,-0.051587321,0.893912001,0.242429498,1.99999999
4,20,-0.424545598,-0.040858689,1.01754975,0.295081583,1.999999972
4,21,-0.381215273,-0.027886274,1.150696197,0.354833118,1.999999934
4,22,-0.332340137,-0.012359705,1.295086608,0.423020312,1.999999808
4,23,-0.280973671,0.004316047,1.275342088,0.412366203,-0.209137837
4,24,-0.233013806,0.019321362,1.12459513,0.339365439,-1.999999322
4,25,-0.190863771,0.031572159,0.984533747,0.274392783,-1.99999986
4,26,-0.154133809,0.041360405,0.853284099,0.216003519,-1.999999882
4,27,-0.122507639,0.048921982,0.72905303,0.162840304,-1.999999633
4,28,-0.095738693,0.054440295,0.610148681,0.113635555,-1.999999577
4,29,-0.073646116,0.058049664,0.494974957,0.067200092,-1.999999458
4,30,-0.056111304,0.059838106,0.382011349,0.022404277,-1.999999225
4,31,-0.043075414,0.05984927,0.269785141,-0.021844614,-1.999998733
4,32,-0.034538077,0.058083428,0.156840064,-0.066626716,-1.999997491
4,33,-0.030557382,0.054497488,0.04170404,-0.113034328,-1.99999314
4,34,-0.031251111,0.049004033,-0.077140487,-0.162195388,-1.999961603
4,35,-0.032484049,0.04362601,0.01483048,-0.107211175,0.704336079
4,36,-0.030629426,0.04013376,0.077460392,-0.067734958,0.377184226
4,37,-0.027790403,0.037448689,0.064140464,-0.066781618,-0.546778172
4,38,-0.025301216,0.034882732,0.059984984,-0.06176713,-0.406092572
4,39,-0.023008745,0.032492295,0.054326979,-0.057988772,-0.400744717
4,40,-0.020920974,0.030254615,0.049769745,-0.054114352,-0.364325105
4,41,-0.019024689,0.028158731,0.044770953,-0.05088527,-0.34867921
4,42,-0.017307133,0.026194563,0.040850383,-0.047515643,-0.315309147
4,43,-0.015741713,0.02435999,0.037180941,-0.044392954,-0.293581974
4,44,-0.014316676,0.022646482,0.033846962,-0.041450505,-0.272019578
4,45,-0.013019428,0.021046885,0.030806281,-0.038686319,-0.252131804
4,46,-0.011838674,0.019554287,0.028036241,-0.036090056,-0.233606213
4,47,-0.010764271,0.018162041,0.025501733,-0.033658928,-0.21653304
4,48,-0.009787313,0.01686367,0.023176269,-0.031387126,-0.200740597
4,49,-0.008898641,0.015653559,0.021098953,-0.029237258,-0.185348717
4,50,-0.00808979,0.01452644,0.019196044,-0.027229376,-0.171717739
4,51,-0.007353807,0.013476941,0.017465687,-0.025348661,-0.158895558
4,52,-0.006684152,0.012500092,0.015889144,-0.023589745,-0.147043246
4,53,-0.006074922,0.011591176,0.014453298,-0.021945398,-0.13604312
4,54,-0.005520715,0.010745756,0.013146324,-0.020408644,-0.125834389
4,55,-0.005016611,0.009959656,0.011955892,-0.018973605,-0.116381313
4,56,-0.004558119,0.009228949,0.010872989,-0.017633537,-0.107602749
4,57,-0.004141143,0.008549946,0.009886814,-0.016383338,-0.099483895
4,58,-0.003761966,0.007919176,0.008989395,-0.015217195,-0.091954304
4,59,-0.003417189,0.007333384,0.008172708,-0.014129978,-0.084981749
4,60,-0.003103719,0.006789518,0.007429553,-0.013116765,-0.078525055
4,61,-0.002818736,0.006284718,0.00675344,-0.01217286,-0.072546406
4,62,-0.002559676,0.005816302,0.006138166,-0.011293965,-0.067015062
4,63,-0.002324207,0.005381759,0.005578336,-0.010475888,-0.061895504
4,64,-0.00211019,0.004978747,0.005069665,-0.009714358,-0.057150083
4,65,-0.001915688,0.00460507,0.004606504,-0.009006232,-0.05277362
4,66,-0.001738941,0.004258672,0.004185398,-0.008347684,-0.048717859
4,67,-0.001578343,0.003937639,0.003802434,-0.00773551,-0.044969071
4,68,-0.001432431,0.003640182,0.003454199,-0.007166617,-0.041502849
4,69,-0.001299873,0.003364629,0.00313757,-0.006638107,-0.038298615
4,70,-0.001179459,0.003109424,0.002849701,-0.006147258,-0.03533708
4,71,-0.001070085,0.002873113,0.002588003,-0.00569152,-0.032600302
4,72,-0.000970749,0.002654342,0.002350115,-0.005268498,-0.030071633
4,73,-0.000880538,0.002451851,0.002133891,-0.00487595,-0.027735617
4,74,-0.000798622,0.002264465,0.001937372,-0.004511778,-0.025577909
4,75,-0.000724244,0.002091091,0.001758799,-0.004174006,-0.023584972
4,76,-0.000656718,0.001930709,0.001596483,-0.003860831,-0.021745501
4,77,-0.000595419,0.001782374,0.001449033,-0.003570493,-0.020046203
4,78,-0.000539781,0.001645204,0.001314859,-0.003301511,-0.018480559
4,79,-0.000489282,0.001518383,0.001193475,-0.003052019,-0.017026461
4,80,-0.000443449,0.001401151,0.001082822,-0.002821091,-0.015695876
4,81,-0.00040186,0.001292799,0.000982406,-0.002607163,-0.014461979
4,82,-0.000364126,0.001192671,0.000891196,-0.002409073,-0.013324828
4,83,-0.000329892,0.001100158,0.000808367,-0.002225681,-0.012275665
4,84,-0.000298838,0.001014694,0.000733155,-0.002055931,-0.011307918
4,85,-0.00027067,0.000935754,0.000664865,-0.00189884,-0.010415396
4,86,-0.000245124,0.00086285,0.000602868,-0.001753491,-0.009592343
4,87,-0.000221959,0.000795532,0.000546588,-0.001619032,-0.008833447
4,88,-0.000200954,0.00073338,0.000495504,-0.001494669,-0.008133788
4,89,-0.000181911,0.000676006,0.00044914,-0.001379666,-0.007488818
4,90,-0.000164648,0.00062305,0.000407064,-0.001273336,-0.00689433
4,91,-0.000149001,0.000574179,0.000368884,-0.001175042,-0.006346434
4,92,-0.00013482,0.000529083,0.000334243,-0.001084192,-0.005841535
4,93,-0.00012197,0.000487476,0.000302816,-0.001000237,-0.005376309
4,94,-0.000110327,0.000449094,0.000274307,-0.000922664,-0.004947685
4,95,-9.98E-05,0.00041369,0.00024845,-0.000851001,-0.004552825
4,96,-9.02E-05,0.000381038,0.000224999,-0.000784807,-0.004189106
4,97,-8.16E-05,0.000350928,0.000203733,-0.000723674,-0.003854108
4,98,-7.37E-05,0.000323164,0.000184451,-0.000667224,-0.003545594
4,99,-6.66E-05,0.000297568,0.00016697,-0.000615105,-0.003261497
4,100,-6.02E-05,0.000273972,0.000151123,-0.000566992,-0.002999912
5,0,-0.474874372,0,0,0,-2.000000016
5,1,-0.478078555,-0.001603138,-0.16041801,-0.080313619,-2.000000016
5,2,-0.487741294,-0.006450235,-0.323346887,-0.162513567,-2.000000013
5,3,-0.504013159,-0.014654613,-0.491290861,-0.248494869,-2.000000007
5,4,-0.527144355,-0.026405551,-0.666719552,-0.340158322,-1.999999988
5,5,-0.551975218,-0.039214199,-0.576507012,-0.301538056,1.446295705
5,6,-0.572508662,-0.050182331,-0.451645266,-0.247972085,2.000000011
5,7,-0.588214078,-0.059131826,-0.334841839,-0.200407614,2.000000018
5,8,-0.599383103,-0.066279697,-0.224584037,-0.157710277,2.000000016
5,9,-0.606249471,-0.071799669,-0.119487814,-0.118848037,2.000000016
5,10,-0.60899389,-0.075825988,-0.018282746,-0.082876163,2.000000018
5,11,-0.607748167,-0.078456559,0.080209932,-0.048919,2.000000015
5,12,-0.602598373,-0.079755314,0.177102449,-0.016150471,2.000000014
5,13,-0.593586984,-0.079753806,0.273466868,0.016225757,2.000000014
5,14,-0.58071395,-0.078451998,0.370361863,0.048996127,2.000000012
5,15,-0.563936696,-0.075818264,0.468859561,0.082957019,2.00000001
5,16,-0.543169044,-0.071788592,0.570072316,0.118934603,2.000000008
5,17,-0.518279079,-0.066264995,0.675179079,0.157804674,2.000000004
5,18,-0.489085972,-0.05911314,0.785450521,0.200512149,1.999999998
5,19,-0.455355859,-0.050159204,0.902270975,0.248089289,1.999999987
5,20,-0.416796961,-0.039186067,1.02715345,0.301670717,1.999999968
5,21,-0.373054351,-0.025929027,1.161740859,0.362501558,1.999999926
5,22,-0.323705128,-0.010071415,1.307781864,0.431932402,1.999999786
5,23,-0.27275543,0.006507686,1.241796577,0.398612451,-0.80912482
5,24,-0.226106166,0.020986387,1.092550852,0.32674162,-1.999999203
5,25,-0.185213881,0.032750173,0.953630093,0.262619899,-1.999999493
5,26,-0.149703258,0.042079963,0.823161114,0.20480863,-1.99999985
5,27,-0.11927232,0.049200856,0.699355372,0.151956898,-1.999999839
5,28,-0.093688643,0.054285684,0.580524049,0.102800944,-1.999999432
5,29,-0.072785482,0.057458265,0.465069145,0.056150979,-1.999999256
5,30,-0.05645855,0.058795982,0.351461406,0.010871289,-1.999999609
5,31,-0.044663825,0.058331487,0.23821162,-0.034142944,-1.999998038
5,32,-0.037416593,0.056053441,0.123838162,-0.079990632,-1.999998386
5,33,-0.03479178,0.05190626,0.006835362,-0.127789336,-1.999993742
5,34,-0.036027829,0.046237464,-0.069394875,-0.156215772,-1.437054458
5,35,-0.035454463,0.041836182,0.097536908,-0.064252758,1.667329146
5,36,-0.032075784,0.039165592,0.071047063,-0.069539257,-0.728899584
5,37,-0.029254213,0.036523982,0.069688328,-0.062799189,-0.387383644
5,38,-0.026603084,0.034083914,0.062550075,-0.059443105,-0.435120808
5,39,-0.02420365,0.031785603,0.05712202,-0.055697492,-0.390513196
5,40,-0.022011707,0.029633104,0.052194289,-0.052138306,-0.362486988
5,41,-0.020019878,0.027613206,0.047133488,-0.0490546,-0.343755832
5,42,-0.018214427,0.025716915,0.04289138,-0.045945878,-0.314339791
5,43,-0.016570638,0.023941702,0.039066114,-0.042988853,-0.291155064
5,44,-0.015073663,0.022281055,0.035565577,-0.040206432,-0.270274162
5,45,-0.013710767,0.020728302,0.032376139,-0.037583612,-0.250649671
5,46,-0.012470043,0.019277206,0.029470274,-0.035113596,-0.232393223
5,47,-0.011340746,0.017921748,0.02681723,-0.032792405,-0.2154858
5,48,-0.010313653,0.016655896,0.024371766,-0.030624479,-0.200050284
5,49,-0.009379321,0.015474434,0.022190159,-0.028564643,-0.184760649
5,50,-0.008528771,0.014372577,0.020193083,-0.026636452,-0.171266476
5,51,-0.007754686,0.013345332,0.018376696,-0.024826706,-0.158574798
5,52,-0.007050223,0.012388054,0.016721051,-0.023131196,-0.146840363
5,53,-0.006409197,0.011496323,0.015213446,-0.021542985,-0.13592819
5,54,-0.00582594,0.010665971,0.013840667,-0.020056231,-0.125802764
5,55,-0.005295299,0.009893053,0.012590124,-0.018665577,-0.116416708
5,56,-0.004812565,0.009173858,0.011452353,-0.017364854,-0.107693423
5,57,-0.004373445,0.008504885,0.010415984,-0.016149553,-0.099621553
5,58,-0.003974041,0.007882831,0.009472716,-0.015014299,-0.092129386
5,59,-0.003610789,0.007304593,0.008614133,-0.013954401,-0.085187038
5,60,-0.003280444,0.006767255,0.007832696,-0.012965322,-0.078754095
5,61,-0.002980051,0.006268075,0.007121543,-0.012042739,-0.072794358
5,62,-0.002706916,0.005804481,0.006474464,-0.011182526,-0.067273706
5,63,-0.002458587,0.005374059,0.005885541,-0.0103809,-0.062164018
5,64,-0.002232836,0.004974544,0.005349662,-0.009634131,-0.057432307
5,65,-0.00202762,0.00460382,0.004862559,-0.008938502,-0.053046595
5,66,-0.001841086,0.004259903,0.004419087,-0.008291132,-0.048997727
5,67,-0.001671552,0.003940934,0.004015797,-0.007688671,-0.045245687
5,68,-0.001517481,0.003645178,0.003648984,-0.007128248,-0.041776029
5,69,-0.001377475,0.00337101,0.003315385,-0.006607101,-0.038566785
5,70,-0.001250261,0.003116914,0.003012018,-0.006122638,-0.035599068
5,71,-0.00113468,0.002881476,0.002736164,-0.005672418,-0.032855194
5,72,-0.001029678,0.002663374,0.002485349,-0.00525415,-0.030318709
5,73,-0.000934295,0.002461374,0.002257318,-0.004865683,-0.027974333
5,74,-0.000847658,0.002274328,0.002050019,-0.004504996,-0.025807872
5,75,-0.000768972,0.002101165,0.001861601,-0.004170189,-0.023805914
5,76,-0.000697513,0.001940886,0.001690296,-0.00385952,-0.021957286
5,77,-0.000632626,0.001792561,0.001534639,-0.003571287,-0.020248748
5,78,-0.00057371,0.001655326,0.001393173,-0.003303957,-0.018671387
5,79,-0.000520225,0.001528374,0.001264446,-0.003056162,-0.017216954
5,80,-0.000471669,0.001410957,0.001147929,-0.002826223,-0.015866303
5,81,-0.000427592,0.00130238,0.001041724,-0.002613287,-0.014629471
5,82,-0.000387588,0.001201993,0.00094532,-0.002415939,-0.013482498
5,83,-0.000351283,0.001109194,0.00085774,-0.002233122,-0.012425109
5,84,-0.00031834,0.001023424,0.000778192,-0.002063797,-0.011449283
5,85,-0.000288449,0.000944164,0.000705945,-0.001907003,-0.010548949
5,86,-0.000261332,0.000870931,0.000640336,-0.001761842,-0.009718387
5,87,-0.000236732,0.000803278,0.000580761,-0.001627478,-0.00895228
5,88,-0.00021442,0.000740789,0.000526668,-0.001503132,-0.008245715
5,89,-0.000194184,0.000683078,0.00047756,-0.001388081,-0.007594145
5,90,-0.000175833,0.000629788,0.00043298,-0.001281648,-0.006993362
5,91,-0.000159195,0.000580588,0.000392515,-0.001183207,-0.006439471
5,92,-0.000144109,0.000535169,0.000355789,-0.001092174,-0.005928874
5,93,-0.000130435,0.000493248,0.000322461,-0.001008006,-0.005458238
5,94,-0.00011804,0.00045456,0.000292217,-0.000930199,-0.005024487
5,95,-0.000106806,0.000418861,0.000264777,-0.000858284,-0.004624773
5,96,-9.66E-05,0.000385923,0.000239883,-0.000791825,-0.004256466
5,97,-8.74E-05,0.000355538,0.0002173,-0.000730419,-0.003917134
5,98,-7.90E-05,0.000327511,0.000196817,-0.000673691,-0.003604531
5,99,-7.15E-05,0.000301662,0.000178241,-0.000621292,-0.003316581
5,100,-6.46E-05,0.000277825,0.000161395,-0.000572898,-0.003051368
6,0,-0.469849246,0,0,0,-2.000000016
6,1,-0.473053429,-0.001603138,-0.16041801,-0.080313619,-2.000000016
6,2,-0.482716168,-0.006450235,-0.323346888,-0.162513567,-2.000000017
6,3,-0.498988033,-0.014654613,-0.491290861,-0.248494869,-2.000000006
6,4,-0.522119229,-0.026405551,-0.666719552,-0.340158322,-1.999999987
6,5,-0.546901592,-0.039189945,-0.574080307,-0.300323774,1.476644042
6,6,-0.567337424,-0.050109073,-0.449184921,-0.246731324,2.000000011
6,7,-0.582943099,-0.059007917,-0.33230837,-0.199110755,2.000000018
6,8,-0.594008633,-0.066102275,-0.221935762,-0.156326164,2.000000015
6,9,-0.600766035,-0.071564587,-0.116680066,-0.117343339,2.000000015
6,10,-0.603394153,-0.075527708,-0.015266859,-0.081214609,2.000000015
6,11,-0.602022744,-0.078088018,0.083487815,-0.047060481,2.000000015
6,12,-0.596735601,-0.079307754,0.180702752,-0.014050034,2.000000014
6,13,-0.587572625,-0.079216553,0.277458147,0.018619062,2.000000017
6,14,-0.574530832,-0.077812199,0.374822559,0.05174054,2.000000012
6,15,-0.557564279,-0.075060567,0.473879959,0.086119519,2.00000001
6,16,-0.536582906,-0.070894763,0.575756661,0.122592506,2.000000007
6,17,-0.511450312,-0.065213476,0.681647776,0.162047348,2.000000003
6,18,-0.481980492,-0.057878525,0.792842227,0.205442746,1.999999996
6,19,-0.447933644,-0.048711659,0.910744203,0.253826304,1.999999985
6,20,-0.40901124,-0.037490694,1.036887006,0.308349008,1.999999999
6,21,-0.364850822,-0.023945205,1.172931919,0.370272185,1.999999916
6,22,-0.315021325,-0.007752191,1.320639791,0.44096023,1.99999976
6,23,-0.264505038,0.008723426,1.207259833,0.384403261,-1.423832638
6,24,-0.219205576,0.022657598,1.059534692,0.313675246,-1.999999176
6,25,-0.179609828,0.033916719,0.921756184,0.250404838,-1.999999468
6,26,-0.145357593,0.042770178,0.79205318,0.193160202,-1.999999525
6,27,-0.116161846,0.049431825,0.668642122,0.140596989,-1.999999491
6,28,-0.091804946,0.05406345,0.549836839,0.091454895,-1.999999379
6,29,-0.072134929,0.056777877,0.434036501,0.044542792,-1.999999702
6,30,-0.05706254,0.057641327,0.319701877,-0.001282109,-1.999998641
6,31,-0.046559358,0.056674878,0.205325138,-0.047138271,-1.999997394
6,32,-0.040657182,0.053854944,0.089397755,-0.094144753,-1.999993172
6,33,-0.039448676,0.049112758,-0.029620384,-0.14344553,-1.999964966
6,34,-0.039571002,0.044091212,0.022872662,-0.108110567,0.205136058
6,35,-0.037271351,0.040626405,0.091674441,-0.065459979,0.450090279
6,36,-0.033873815,0.038029364,0.077863585,-0.06464647,-0.55821895
6,37,-0.03085321,0.035542451,0.072842973,-0.059942403,-0.423032125
6,38,-0.028070352,0.033215721,0.06599659,-0.056621908,-0.422432826
6,39,-0.025541548,0.03102275,0.060157559,-0.053241429,-0.387706864
6,40,-0.02323452,0.028962459,0.054924978,-0.049975023,-0.359309128
6,41,-0.021135158,0.027025724,0.049790225,-0.047051591,-0.338535992
6,42,-0.019231029,0.025203555,0.04517817,-0.044235572,-0.313596348
6,43,-0.01749939,0.023493017,0.041180239,-0.041459107,-0.288615263
6,44,-0.015921753,0.021889925,0.037491985,-0.038852786,-0.268518957
6,45,-0.014485258,0.020388124,0.034136403,-0.036384655,-0.249153572
6,46,-0.013177293,0.018982128,0.031077889,-0.034053173,-0.231196985
6,47,-0.011986527,0.017666564,0.028288276,-0.031854153,-0.214503289
6,48,-0.010903219,0.016435975,0.025716046,-0.029796135,-0.199312232
6,49,-0.009917645,0.015285562,0.023412076,-0.027837508,-0.18429162
6,50,-0.009020383,0.014211004,0.021310347,-0.025995958,-0.170860967
6,51,-0.008203602,0.013207779,0.01939731,-0.024263824,-0.158320133
6,52,-0.00746014,0.012271594,0.017653193,-0.02263742,-0.146704013
6,53,-0.006783487,0.011398353,0.01606509,-0.02111045,-0.135885701
6,54,-0.006167685,0.010584178,0.014618332,-0.019678282,-0.125848385
6,55,-0.005607311,0.009825391,0.013300994,-0.018335653,-0.116520744
6,56,-0.005097421,0.009118504,0.012100899,-0.01707813,-0.107870952
